trade_id,entry_time,entry_price,position,contracts,risk_budget,trade_pnl,max_adverse_pnl,max_favorable_pnl,exit_time,exit_price,exit_reason,balance_after_trade
952,2019-11-06 23:11:00,27747.0,-1,1,23382.45,180.0,0.0,240.0,2019-11-06 23:13:00,27748.0,model_exit,4676670.0
953,2019-11-06 23:14:00,27754.0,-1,1,23383.350000000002,130.0,-360.0,340.0,2019-11-06 23:17:00,27744.0,model_exit,4676800.0
954,2019-11-06 23:18:00,27744.0,1,1,23384.0,-670.0,-670.0,90.0,2019-11-06 23:23:00,27741.0,model_exit,4676130.0
955,2019-11-06 23:24:00,27747.0,1,1,23380.65,180.0,0.0,240.0,2019-11-06 23:25:00,27748.0,model_exit,4676310.0
956,2019-11-06 23:26:00,27745.0,-1,1,23381.55,430.0,0.0,690.0,2019-11-06 23:30:00,27735.0,model_exit,4676740.0
957,2019-11-06 23:31:00,27738.0,1,1,23383.7,780.0,-210.0,890.0,2019-11-06 23:44:00,27750.0,model_exit,4677520.0
958,2019-11-06 23:45:00,27753.0,1,1,23387.600000000002,-270.0,-660.0,90.0,2019-11-07 00:06:00,27754.0,model_exit,4677250.0
959,2019-11-07 00:07:00,27752.0,1,1,23386.25,1280.0,-810.0,1340.0,2019-11-07 00:35:00,27777.0,model_exit,4678530.0
960,2019-11-07 00:36:00,27777.0,-1,1,23392.65,-120.0,-120.0,0.0,2019-11-07 00:37:00,27773.0,model_exit,4678410.0
961,2019-11-07 00:38:00,27775.0,1,1,23392.05,-2720.0,-2720.0,90.0,2019-11-07 00:45:00,27748.0,model_exit,4675690.0
962,2019-11-07 00:46:00,27741.0,1,1,23378.45,-470.0,-470.0,0.0,2019-11-07 00:47:00,27731.0,model_exit,4675220.0
963,2019-11-07 00:48:00,27712.0,1,1,23376.100000000002,-2270.0,-3560.0,0.0,2019-11-07 00:57:00,27692.0,model_exit,4672950.0
964,2019-11-07 01:00:00,27687.0,-1,1,23364.75,-20.0,-20.0,40.0,2019-11-07 01:01:00,27695.0,model_exit,4672930.0
965,2019-11-07 01:02:00,27700.0,1,1,23364.65,130.0,0.0,190.0,2019-11-07 01:03:00,27695.0,model_exit,4673060.0
966,2019-11-07 01:04:00,27701.0,-1,1,23365.3,-420.0,-420.0,0.0,2019-11-07 01:05:00,27711.0,model_exit,4672640.0
967,2019-11-07 01:07:00,27708.0,-1,1,23363.2,-70.0,-70.0,0.0,2019-11-07 01:08:00,27712.0,model_exit,4672570.0
968,2019-11-07 01:09:00,27707.0,1,1,23362.850000000002,-370.0,-370.0,0.0,2019-11-07 01:10:00,27705.0,model_exit,4672200.0
969,2019-11-07 01:11:00,27699.0,1,1,23361.0,-1170.0,-3010.0,0.0,2019-11-07 02:22:00,27682.0,model_exit,4671030.0
970,2019-11-07 02:23:00,27683.0,1,1,23355.15,-120.0,-360.0,90.0,2019-11-07 02:30:00,27683.0,model_exit,4670910.0
971,2019-11-07 02:31:00,27682.0,1,1,23354.55,-620.0,-620.0,0.0,2019-11-07 02:37:00,27668.0,model_exit,4670290.0
972,2019-11-07 02:38:00,27673.0,1,1,23351.45,930.0,0.0,990.0,2019-11-07 02:52:00,27693.0,model_exit,4671220.0
973,2019-11-07 02:53:00,27691.0,1,1,23356.100000000002,7630.0,-260.0,7690.0,2019-11-07 17:16:00,27846.0,model_exit,4678850.0
974,2019-11-07 17:18:00,27849.0,1,1,23394.25,830.0,-360.0,990.0,2019-11-07 17:46:00,27867.0,model_exit,4679680.0
975,2019-11-07 17:47:00,27870.0,1,1,23398.4,-70.0,-160.0,640.0,2019-11-07 18:12:00,27863.0,model_exit,4679610.0
976,2019-11-07 18:13:00,27870.0,1,1,23398.05,830.0,0.0,890.0,2019-11-07 18:16:00,27870.0,model_exit,4680440.0
977,2019-11-07 18:17:00,27875.0,-1,1,23402.2,-370.0,-370.0,0.0,2019-11-07 18:18:00,27874.0,model_exit,4680070.0
978,2019-11-07 18:19:00,27876.0,-1,1,23400.350000000002,-70.0,-160.0,90.0,2019-11-07 18:23:00,27875.0,model_exit,4680000.0
979,2019-11-07 18:24:00,27873.0,-1,1,23400.0,-270.0,-270.0,40.0,2019-11-07 18:26:00,27872.0,model_exit,4679730.0
980,2019-11-07 18:27:00,27874.0,-1,1,23398.65,-220.0,-220.0,0.0,2019-11-07 18:28:00,27874.0,model_exit,4679510.0
981,2019-11-07 18:29:00,27870.0,-1,1,23397.55,30.0,0.0,140.0,2019-11-07 18:31:00,27871.0,model_exit,4679540.0
982,2019-11-07 18:32:00,27865.0,1,1,23397.7,-920.0,-920.0,0.0,2019-11-07 18:40:00,27859.0,model_exit,4678620.0
983,2019-11-07 18:41:00,27862.0,1,1,23393.100000000002,-120.0,-120.0,90.0,2019-11-07 18:43:00,27860.0,model_exit,4678500.0
984,2019-11-07 18:44:00,27863.0,1,1,23392.5,80.0,-360.0,390.0,2019-11-07 18:59:00,27860.0,model_exit,4678580.0
985,2019-11-07 19:00:00,27857.0,1,1,23392.9,-370.0,-370.0,0.0,2019-11-07 19:05:00,27855.0,model_exit,4678210.0
986,2019-11-07 19:06:00,27856.0,1,1,23391.05,-70.0,-310.0,490.0,2019-11-07 19:28:00,27853.0,model_exit,4678140.0
987,2019-11-07 19:29:00,27852.0,1,1,23390.7,-1020.0,-1860.0,340.0,2019-11-07 21:58:00,27835.0,model_exit,4677120.0
988,2019-11-07 21:59:00,27838.0,1,1,23385.600000000002,580.0,-10.0,1040.0,2019-11-07 22:34:00,27848.0,model_exit,4677700.0
989,2019-11-07 22:35:00,27853.0,1,1,23388.5,1080.0,0.0,1140.0,2019-11-07 22:38:00,27866.0,model_exit,4678780.0
990,2019-11-07 22:39:00,27867.0,-1,1,23393.9,-170.0,-170.0,0.0,2019-11-07 22:40:00,27876.0,model_exit,4678610.0
991,2019-11-07 22:41:00,27892.0,1,1,23393.05,680.0,0.0,740.0,2019-11-07 22:42:00,27894.0,model_exit,4679290.0
992,2019-11-07 22:43:00,27888.0,-1,1,23396.45,130.0,0.0,240.0,2019-11-07 22:45:00,27887.0,model_exit,4679420.0
993,2019-11-07 22:46:00,27880.0,1,1,23397.100000000002,-570.0,-570.0,0.0,2019-11-07 22:50:00,27874.0,model_exit,4678850.0
994,2019-11-07 22:51:00,27873.0,1,1,23394.25,30.0,-710.0,490.0,2019-11-07 23:14:00,27878.0,model_exit,4678880.0
995,2019-11-07 23:15:00,27888.0,1,1,23394.4,580.0,0.0,640.0,2019-11-07 23:17:00,27893.0,model_exit,4679460.0
996,2019-11-07 23:18:00,27897.0,1,1,23397.3,-270.0,-270.0,140.0,2019-11-07 23:26:00,27895.0,model_exit,4679190.0
997,2019-11-07 23:27:00,27889.0,1,1,23395.95,-420.0,-420.0,0.0,2019-11-07 23:28:00,27887.0,model_exit,4678770.0
998,2019-11-07 23:29:00,27884.0,1,1,23393.850000000002,-370.0,-370.0,440.0,2019-11-07 23:35:00,27885.0,model_exit,4678400.0
999,2019-11-07 23:36:00,27883.0,1,1,23392.0,-670.0,-670.0,140.0,2019-11-07 23:47:00,27873.0,model_exit,4677730.0
1000,2019-11-07 23:48:00,27877.0,1,1,23388.65,580.0,-10.0,690.0,2019-11-07 23:52:00,27877.0,model_exit,4678310.0
1001,2019-11-07 23:53:00,27878.0,-1,1,23391.55,-170.0,-170.0,0.0,2019-11-07 23:54:00,27877.0,model_exit,4678140.0
1002,2019-11-07 23:55:00,27873.0,1,1,23390.7,180.0,-260.0,540.0,2019-11-08 00:00:00,27875.0,model_exit,4678320.0
1003,2019-11-08 00:01:00,27882.0,1,1,23391.600000000002,-820.0,-1060.0,290.0,2019-11-08 00:34:00,27861.0,model_exit,4677500.0
1004,2019-11-08 00:35:00,27863.0,1,1,23387.5,-120.0,-120.0,40.0,2019-11-08 00:37:00,27857.0,model_exit,4677380.0
1005,2019-11-08 00:38:00,27854.0,1,1,23386.9,2380.0,-1310.0,2440.0,2019-11-08 01:00:00,27889.0,model_exit,4679760.0
1006,2019-11-08 01:01:00,27891.0,-1,1,23398.8,-220.0,-220.0,0.0,2019-11-08 01:02:00,27880.0,model_exit,4679540.0
1007,2019-11-08 01:03:00,27879.0,-1,1,23397.7,-70.0,-70.0,0.0,2019-11-08 01:04:00,27879.0,model_exit,4679470.0
1008,2019-11-08 01:05:00,27873.0,1,1,23397.350000000002,230.0,-360.0,290.0,2019-11-08 01:11:00,27886.0,model_exit,4679700.0
1009,2019-11-08 01:13:00,27886.0,1,1,23398.5,980.0,-460.0,1290.0,2019-11-08 01:40:00,27895.0,model_exit,4680680.0
1010,2019-11-08 01:41:00,27899.0,1,1,23403.4,80.0,0.0,140.0,2019-11-08 01:43:00,27901.0,model_exit,4680760.0
1011,2019-11-08 01:44:00,27894.0,1,1,23403.8,280.0,-460.0,790.0,2019-11-08 02:00:00,27909.0,model_exit,4681040.0
1012,2019-11-08 02:01:00,27911.0,1,1,23405.2,-12920.0,-12920.0,1390.0,2019-11-08 17:16:00,27660.0,model_exit,4668120.0
1013,2019-11-08 17:17:00,27656.0,1,1,23340.600000000002,230.0,-360.0,840.0,2019-11-08 18:03:00,27673.0,model_exit,4668350.0
1014,2019-11-08 18:04:00,27672.0,1,1,23341.75,1580.0,-210.0,1640.0,2019-11-08 20:18:00,27712.0,model_exit,4669930.0
1015,2019-11-08 20:19:00,27712.0,1,1,23349.65,-1220.0,-1220.0,290.0,2019-11-08 20:50:00,27690.0,model_exit,4668710.0
1016,2019-11-08 20:51:00,27689.0,1,1,23343.55,-1120.0,-1560.0,0.0,2019-11-08 21:01:00,27666.0,model_exit,4667590.0
1017,2019-11-08 21:02:00,27672.0,1,1,23337.95,-420.0,-420.0,990.0,2019-11-08 21:34:00,27662.0,model_exit,4667170.0
1018,2019-11-08 21:35:00,27662.0,1,1,23335.850000000002,-120.0,-120.0,340.0,2019-11-08 21:41:00,27658.0,model_exit,4667050.0
1019,2019-11-08 21:42:00,27659.0,1,1,23335.25,480.0,-460.0,640.0,2019-11-08 22:36:00,27680.0,model_exit,4667530.0
1020,2019-11-08 22:38:00,27693.0,1,1,23337.65,-1220.0,-1220.0,890.0,2019-11-08 22:59:00,27619.0,model_exit,4666310.0
1021,2019-11-08 23:00:00,27601.0,1,1,23331.55,430.0,-960.0,490.0,2019-11-08 23:03:00,27633.0,model_exit,4666740.0
1022,2019-11-08 23:04:00,27633.0,-1,1,23333.7,-120.0,-120.0,0.0,2019-11-08 23:05:00,27628.0,model_exit,4666620.0
1023,2019-11-08 23:06:00,27616.0,-1,1,23333.100000000002,480.0,0.0,540.0,2019-11-08 23:07:00,27609.0,model_exit,4667100.0
1024,2019-11-08 23:08:00,27614.0,1,1,23335.5,-170.0,-170.0,340.0,2019-11-08 23:11:00,27620.0,model_exit,4666930.0
1025,2019-11-08 23:12:00,27623.0,1,1,23334.65,-70.0,-70.0,640.0,2019-11-08 23:27:00,27620.0,model_exit,4666860.0
1026,2019-11-08 23:28:00,27630.0,1,1,23334.3,780.0,0.0,840.0,2019-11-08 23:31:00,27634.0,model_exit,4667640.0
1027,2019-11-08 23:32:00,27637.0,1,1,23338.2,330.0,-110.0,590.0,2019-11-08 23:40:00,27646.0,model_exit,4667970.0
1028,2019-11-08 23:41:00,27647.0,1,1,23339.850000000002,180.0,-10.0,790.0,2019-11-09 00:00:00,27650.0,model_exit,4668150.0
1029,2019-11-09 00:01:00,27665.0,-1,1,23340.75,-870.0,-870.0,0.0,2019-11-09 00:02:00,27663.0,model_exit,4667280.0
1030,2019-11-09 00:03:00,27664.0,-1,1,23336.4,-170.0,-170.0,0.0,2019-11-09 00:04:00,27656.0,model_exit,4667110.0
1031,2019-11-09 00:05:00,27651.0,-1,1,23335.55,280.0,0.0,340.0,2019-11-09 00:07:00,27645.0,model_exit,4667390.0
1032,2019-11-09 00:08:00,27648.0,1,1,23336.95,730.0,0.0,790.0,2019-11-09 00:11:00,27654.0,model_exit,4668120.0
1033,2019-11-09 00:12:00,27650.0,-1,1,23340.600000000002,80.0,0.0,140.0,2019-11-09 00:13:00,27648.0,model_exit,4668200.0
1034,2019-11-09 00:14:00,27647.0,1,1,23341.0,-520.0,-1660.0,0.0,2019-11-09 00:44:00,27646.0,model_exit,4667680.0
1035,2019-11-09 00:45:00,27645.0,1,1,23338.4,-870.0,-870.0,540.0,2019-11-09 02:25:00,27626.0,model_exit,4666810.0
1036,2019-11-09 02:26:00,27627.0,1,1,23334.05,-470.0,-470.0,140.0,2019-11-09 02:37:00,27616.0,model_exit,4666340.0
1037,2019-11-09 02:38:00,27622.0,1,1,23331.7,-29170.0,-29170.0,340.0,2019-11-11 17:16:00,27070.0,stop_loss,4637170.0
1038,2019-11-11 17:36:00,27000.0,1,1,23185.850000000002,-570.0,-1010.0,590.0,2019-11-11 17:46:00,26996.0,model_exit,4636600.0
1039,2019-11-11 17:47:00,26997.0,1,1,23183.0,-720.0,-720.0,0.0,2019-11-11 17:51:00,26981.0,model_exit,4635880.0
1040,2019-11-11 17:52:00,26984.0,1,1,23179.4,1280.0,-160.0,1340.0,2019-11-11 18:23:00,27010.0,model_exit,4637160.0
1041,2019-11-11 18:24:00,27002.0,1,1,23185.8,-470.0,-560.0,0.0,2019-11-11 18:29:00,27002.0,model_exit,4636690.0
1042,2019-11-11 18:30:00,26998.0,1,1,23183.45,-1320.0,-1410.0,0.0,2019-11-11 18:38:00,26980.0,model_exit,4635370.0
1043,2019-11-11 18:39:00,26979.0,1,1,23176.850000000002,-220.0,-810.0,290.0,2019-11-11 19:06:00,26982.0,model_exit,4635150.0
1044,2019-11-11 19:07:00,26984.0,1,1,23175.75,-420.0,-420.0,90.0,2019-11-11 19:12:00,26959.0,model_exit,4634730.0
1045,2019-11-11 19:13:00,26967.0,1,1,23173.65,980.0,0.0,1190.0,2019-11-11 19:23:00,26972.0,model_exit,4635710.0
1046,2019-11-11 19:24:00,26980.0,1,1,23178.55,180.0,-10.0,640.0,2019-11-11 19:34:00,26981.0,model_exit,4635890.0
1047,2019-11-11 19:35:00,26971.0,1,1,23179.45,-620.0,-620.0,0.0,2019-11-11 19:36:00,26976.0,model_exit,4635270.0
1048,2019-11-11 19:37:00,26987.0,1,1,23176.350000000002,430.0,0.0,490.0,2019-11-11 19:38:00,26987.0,model_exit,4635700.0
1049,2019-11-11 19:39:00,26985.0,-1,1,23178.5,-220.0,-220.0,40.0,2019-11-11 19:41:00,26986.0,model_exit,4635480.0
1050,2019-11-11 19:42:00,26989.0,1,1,23177.4,630.0,0.0,990.0,2019-11-11 20:08:00,27013.0,model_exit,4636110.0
1051,2019-11-11 20:09:00,27002.0,1,1,23180.55,-670.0,-670.0,0.0,2019-11-11 20:10:00,27011.0,model_exit,4635440.0
1052,2019-11-11 20:11:00,27010.0,1,1,23177.2,30.0,-510.0,340.0,2019-11-11 20:35:00,27018.0,model_exit,4635470.0
1053,2019-11-11 20:36:00,27018.0,1,1,23177.350000000002,-120.0,-660.0,140.0,2019-11-11 20:59:00,27019.0,model_exit,4635350.0
1054,2019-11-11 21:00:00,27015.0,1,1,23176.75,180.0,-260.0,290.0,2019-11-11 21:09:00,27026.0,model_exit,4635530.0
1055,2019-11-11 21:10:00,27026.0,1,1,23177.65,-220.0,-910.0,290.0,2019-11-11 21:35:00,27023.0,model_exit,4635310.0
1056,2019-11-11 21:36:00,27022.0,1,1,23176.55,-70.0,-1560.0,240.0,2019-11-11 22:33:00,27047.0,model_exit,4635240.0
1057,2019-11-11 22:35:00,27059.0,-1,1,23176.2,-270.0,-270.0,90.0,2019-11-11 22:39:00,27061.0,model_exit,4634970.0
1058,2019-11-11 22:40:00,27047.0,-1,1,23174.850000000002,780.0,0.0,840.0,2019-11-11 22:42:00,27052.0,model_exit,4635750.0
1059,2019-11-11 22:43:00,27050.0,1,1,23178.75,-220.0,-220.0,0.0,2019-11-11 22:44:00,27049.0,model_exit,4635530.0
1060,2019-11-11 22:45:00,27074.0,1,1,23177.65,1130.0,0.0,1190.0,2019-11-11 22:46:00,27102.0,model_exit,4636660.0
1061,2019-11-11 22:48:00,27115.0,-1,1,23183.3,-720.0,-720.0,290.0,2019-11-11 22:51:00,27122.0,model_exit,4635940.0
1062,2019-11-11 22:52:00,27112.0,-1,1,23179.7,380.0,0.0,440.0,2019-11-11 22:53:00,27108.0,model_exit,4636320.0
1063,2019-11-11 22:54:00,27101.0,1,1,23181.600000000002,-220.0,-410.0,90.0,2019-11-11 22:57:00,27104.0,model_exit,4636100.0
1064,2019-11-11 22:58:00,27116.0,1,1,23180.5,480.0,0.0,540.0,2019-11-11 22:59:00,27127.0,model_exit,4636580.0
1065,2019-11-11 23:01:00,27117.0,-1,1,23182.9,-70.0,-70.0,340.0,2019-11-11 23:03:00,27117.0,model_exit,4636510.0
1066,2019-11-11 23:04:00,27117.0,-1,1,23182.55,-120.0,-120.0,0.0,2019-11-11 23:05:00,27124.0,model_exit,4636390.0
1067,2019-11-11 23:06:00,27115.0,1,1,23181.95,-570.0,-570.0,0.0,2019-11-11 23:07:00,27112.0,model_exit,4635820.0
1068,2019-11-11 23:08:00,27120.0,1,1,23179.100000000002,30.0,0.0,340.0,2019-11-11 23:10:00,27108.0,model_exit,4635850.0
1069,2019-11-11 23:11:00,27119.0,-1,1,23179.25,-670.0,-670.0,0.0,2019-11-11 23:12:00,27117.0,model_exit,4635180.0
1070,2019-11-11 23:13:00,27120.0,-1,1,23175.9,-270.0,-270.0,0.0,2019-11-11 23:14:00,27129.0,model_exit,4634910.0
1071,2019-11-11 23:17:00,27144.0,1,1,23174.55,-320.0,-320.0,140.0,2019-11-11 23:19:00,27140.0,model_exit,4634590.0
1072,2019-11-11 23:20:00,27142.0,1,1,23172.95,-520.0,-520.0,40.0,2019-11-11 23:22:00,27134.0,model_exit,4634070.0
1073,2019-11-11 23:23:00,27135.0,1,1,23170.350000000002,380.0,-10.0,490.0,2019-11-11 23:26:00,27148.0,model_exit,4634450.0
1074,2019-11-11 23:27:00,27144.0,1,1,23172.25,-870.0,-1110.0,0.0,2019-11-11 23:32:00,27132.0,model_exit,4633580.0
1075,2019-11-11 23:33:00,27136.0,1,1,23167.9,-120.0,-310.0,340.0,2019-11-11 23:48:00,27131.0,model_exit,4633460.0
1076,2019-11-11 23:49:00,27129.0,1,1,23167.3,830.0,-260.0,890.0,2019-11-12 00:03:00,27157.0,model_exit,4634290.0
1077,2019-11-12 00:05:00,27147.0,-1,1,23171.45,180.0,0.0,340.0,2019-11-12 00:07:00,27150.0,model_exit,4634470.0
1078,2019-11-12 00:08:00,27150.0,-1,1,23172.350000000002,-20.0,-560.0,40.0,2019-11-12 00:18:00,27145.0,model_exit,4634450.0
1079,2019-11-12 00:19:00,27147.0,1,1,23172.25,-570.0,-710.0,40.0,2019-11-12 00:27:00,27136.0,model_exit,4633880.0
1080,2019-11-12 00:28:00,27135.0,1,1,23169.4,1030.0,-110.0,1290.0,2019-11-12 00:46:00,27156.0,model_exit,4634910.0
1081,2019-11-12 00:47:00,27160.0,1,1,23174.55,-520.0,-520.0,140.0,2019-11-12 00:55:00,27152.0,model_exit,4634390.0
1082,2019-11-12 00:56:00,27153.0,1,1,23171.95,-270.0,-270.0,390.0,2019-11-12 01:02:00,27151.0,model_exit,4634120.0
1083,2019-11-12 01:03:00,27152.0,1,1,23170.600000000002,730.0,-310.0,1090.0,2019-11-12 01:34:00,27169.0,model_exit,4634850.0
1084,2019-11-12 01:35:00,27169.0,1,1,23174.25,80.0,-110.0,490.0,2019-11-12 02:00:00,27176.0,model_exit,4634930.0
1085,2019-11-12 02:01:00,27176.0,1,1,23174.65,1030.0,-610.0,1090.0,2019-11-12 02:45:00,27194.0,model_exit,4635960.0
1086,2019-11-12 02:46:00,27189.0,-1,1,23179.8,130.0,0.0,190.0,2019-11-12 02:47:00,27186.0,model_exit,4636090.0
1087,2019-11-12 02:48:00,27187.0,1,1,23180.45,180.0,-10.0,640.0,2019-11-12 02:56:00,27187.0,model_exit,4636270.0
1088,2019-11-12 02:57:00,27187.0,1,1,23181.350000000002,-10570.0,-10570.0,0.0,2019-11-12 17:16:00,26975.0,model_exit,4625700.0
1089,2019-11-12 17:17:00,26970.0,1,1,23128.5,-1020.0,-1810.0,890.0,2019-11-12 17:47:00,26957.0,model_exit,4624680.0
1090,2019-11-12 17:48:00,26957.0,-1,1,23123.4,-120.0,-120.0,0.0,2019-11-12 17:49:00,26959.0,model_exit,4624560.0
