timestamp,price,action,previous_position,position,trade_size,gross_pnl,cost,net_pnl,equity
2019-10-30 21:44:00,26606.0,2,1,1,0,-150.0,0.0,-150.0,4904100.0
2019-10-30 21:45:00,26607.0,2,1,1,0,50.0,0.0,50.0,4904150.0
2019-10-30 21:46:00,26607.0,2,1,1,0,0.0,0.0,0.0,4904150.0
2019-10-30 21:47:00,26612.0,2,1,1,0,250.0,0.0,250.0,4904400.0
2019-10-30 21:48:00,26618.0,2,1,1,0,300.0,0.0,300.0,4904700.0
2019-10-30 21:49:00,26616.0,2,1,1,0,-100.0,0.0,-100.0,4904600.0
2019-10-30 21:50:00,26623.0,2,1,1,0,350.0,0.0,350.0,4904950.0
2019-10-30 21:51:00,26625.0,2,1,1,0,100.0,0.0,100.0,4905050.0
2019-10-30 21:52:00,26626.0,2,1,1,0,50.0,0.0,50.0,4905100.0
2019-10-30 21:53:00,26624.0,2,1,1,0,-100.0,0.0,-100.0,4905000.0
2019-10-30 21:54:00,26631.0,2,1,1,0,350.0,0.0,350.0,4905350.0
2019-10-30 21:55:00,26628.0,2,1,1,0,-150.0,0.0,-150.0,4905200.0
2019-10-30 21:56:00,26624.0,2,1,1,0,-200.0,0.0,-200.0,4905000.0
2019-10-30 21:57:00,26624.0,2,1,1,0,0.0,0.0,0.0,4905000.0
2019-10-30 21:58:00,26628.0,2,1,1,0,200.0,0.0,200.0,4905200.0
2019-10-30 21:59:00,26624.0,2,1,1,0,-200.0,0.0,-200.0,4905000.0
2019-10-30 22:00:00,26625.0,2,1,1,0,50.0,0.0,50.0,4905050.0
2019-10-30 22:01:00,26620.0,2,1,1,0,-250.0,0.0,-250.0,4904800.0
2019-10-30 22:02:00,26624.0,2,1,1,0,200.0,0.0,200.0,4905000.0
2019-10-30 22:03:00,26590.0,2,1,1,0,-1700.0,0.0,-1700.0,4903300.0
2019-10-30 22:04:00,26609.0,0,1,-1,2,-950.0,120.0,-1070.0,4902230.0
2019-10-30 22:05:00,26609.0,2,-1,1,2,0.0,120.0,-120.0,4902110.0
2019-10-30 22:06:00,26611.0,1,1,0,1,0.0,60.0,-60.0,4902050.0
2019-10-30 22:07:00,26625.0,2,0,1,1,700.0,60.0,640.0,4902690.0
2019-10-30 22:08:00,26625.0,1,1,0,1,0.0,60.0,-60.0,4902630.0
2019-10-30 22:09:00,26621.0,0,0,-1,1,200.0,60.0,140.0,4902770.0
2019-10-30 22:10:00,26633.0,0,-1,-1,0,-600.0,0.0,-600.0,4902170.0
2019-10-30 22:11:00,26631.0,1,-1,0,1,-0.0,60.0,-60.0,4902110.0
2019-10-30 22:12:00,26632.0,0,0,-1,1,-50.0,60.0,-110.0,4902000.0
2019-10-30 22:13:00,26634.0,1,-1,0,1,0.0,60.0,-60.0,4901940.0
2019-10-30 22:14:00,26634.0,2,0,1,1,0.0,60.0,-60.0,4901880.0
2019-10-30 22:15:00,26635.0,2,1,1,0,50.0,0.0,50.0,4901930.0
2019-10-30 22:16:00,26633.0,2,1,1,0,-100.0,0.0,-100.0,4901830.0
2019-10-30 22:17:00,26638.0,2,1,1,0,250.0,0.0,250.0,4902080.0
2019-10-30 22:18:00,26642.0,2,1,1,0,200.0,0.0,200.0,4902280.0
2019-10-30 22:19:00,26637.0,2,1,1,0,-250.0,0.0,-250.0,4902030.0
2019-10-30 22:20:00,26640.0,2,1,1,0,150.0,0.0,150.0,4902180.0
2019-10-30 22:21:00,26637.0,2,1,1,0,-150.0,0.0,-150.0,4902030.0
2019-10-30 22:22:00,26632.0,2,1,1,0,-250.0,0.0,-250.0,4901780.0
2019-10-30 22:23:00,26636.0,2,1,1,0,200.0,0.0,200.0,4901980.0
2019-10-30 22:24:00,26633.0,2,1,1,0,-150.0,0.0,-150.0,4901830.0
2019-10-30 22:25:00,26632.0,2,1,1,0,-50.0,0.0,-50.0,4901780.0
2019-10-30 22:26:00,26637.0,2,1,1,0,250.0,0.0,250.0,4902030.0
2019-10-30 22:27:00,26641.0,2,1,1,0,200.0,0.0,200.0,4902230.0
2019-10-30 22:28:00,26641.0,2,1,1,0,0.0,0.0,0.0,4902230.0
2019-10-30 22:29:00,26636.0,2,1,1,0,-250.0,0.0,-250.0,4901980.0
2019-10-30 22:30:00,26632.0,2,1,1,0,-200.0,0.0,-200.0,4901780.0
2019-10-30 22:31:00,26629.0,2,1,1,0,-150.0,0.0,-150.0,4901630.0
2019-10-30 22:32:00,26627.0,2,1,1,0,-100.0,0.0,-100.0,4901530.0
2019-10-30 22:33:00,26627.0,2,1,1,0,0.0,0.0,0.0,4901530.0
2019-10-30 22:34:00,26625.0,2,1,1,0,-100.0,0.0,-100.0,4901430.0
2019-10-30 22:35:00,26638.0,2,1,1,0,650.0,0.0,650.0,4902080.0
2019-10-30 22:36:00,26643.0,2,1,1,0,250.0,0.0,250.0,4902330.0
2019-10-30 22:37:00,26642.0,0,1,-1,2,50.0,120.0,-70.0,4902260.0
2019-10-30 22:38:00,26647.0,0,-1,-1,0,-250.0,0.0,-250.0,4902010.0
2019-10-30 22:39:00,26647.0,0,-1,-1,0,-0.0,0.0,-0.0,4902010.0
2019-10-30 22:40:00,26646.0,0,-1,-1,0,50.0,0.0,50.0,4902060.0
2019-10-30 22:41:00,26642.0,0,-1,-1,0,200.0,0.0,200.0,4902260.0
2019-10-30 22:42:00,26644.0,0,-1,-1,0,-100.0,0.0,-100.0,4902160.0
2019-10-30 22:43:00,26644.0,2,-1,1,2,0.0,120.0,-120.0,4902040.0
2019-10-30 22:44:00,26641.0,2,1,1,0,-150.0,0.0,-150.0,4901890.0
2019-10-30 22:45:00,26645.0,2,1,1,0,200.0,0.0,200.0,4902090.0
2019-10-30 22:46:00,26645.0,2,1,1,0,0.0,0.0,0.0,4902090.0
2019-10-30 22:47:00,26642.0,2,1,1,0,-150.0,0.0,-150.0,4901940.0
2019-10-30 22:48:00,26646.0,2,1,1,0,200.0,0.0,200.0,4902140.0
2019-10-30 22:49:00,26640.0,2,1,1,0,-300.0,0.0,-300.0,4901840.0
2019-10-30 22:50:00,26641.0,0,1,-1,2,-50.0,120.0,-170.0,4901670.0
2019-10-30 22:51:00,26646.0,2,-1,1,2,250.0,120.0,130.0,4901800.0
2019-10-30 22:52:00,26645.0,2,1,1,0,-50.0,0.0,-50.0,4901750.0
2019-10-30 22:53:00,26644.0,2,1,1,0,-50.0,0.0,-50.0,4901700.0
2019-10-30 22:54:00,26644.0,2,1,1,0,0.0,0.0,0.0,4901700.0
2019-10-30 22:55:00,26646.0,2,1,1,0,100.0,0.0,100.0,4901800.0
2019-10-30 22:56:00,26645.0,2,1,1,0,-50.0,0.0,-50.0,4901750.0
2019-10-30 22:57:00,26643.0,2,1,1,0,-100.0,0.0,-100.0,4901650.0
2019-10-30 22:58:00,26642.0,2,1,1,0,-50.0,0.0,-50.0,4901600.0
2019-10-30 22:59:00,26648.0,2,1,1,0,300.0,0.0,300.0,4901900.0
2019-10-30 23:00:00,26648.0,2,1,1,0,0.0,0.0,0.0,4901900.0
2019-10-30 23:01:00,26645.0,2,1,1,0,-150.0,0.0,-150.0,4901750.0
2019-10-30 23:02:00,26645.0,2,1,1,0,0.0,0.0,0.0,4901750.0
2019-10-30 23:03:00,26648.0,2,1,1,0,150.0,0.0,150.0,4901900.0
2019-10-30 23:04:00,26650.0,2,1,1,0,100.0,0.0,100.0,4902000.0
2019-10-30 23:05:00,26650.0,2,1,1,0,0.0,0.0,0.0,4902000.0
2019-10-30 23:06:00,26648.0,2,1,1,0,-100.0,0.0,-100.0,4901900.0
2019-10-30 23:07:00,26647.0,2,1,1,0,-50.0,0.0,-50.0,4901850.0
2019-10-30 23:08:00,26651.0,2,1,1,0,200.0,0.0,200.0,4902050.0
2019-10-30 23:09:00,26648.0,2,1,1,0,-150.0,0.0,-150.0,4901900.0
2019-10-30 23:10:00,26648.0,2,1,1,0,0.0,0.0,0.0,4901900.0
2019-10-30 23:11:00,26648.0,2,1,1,0,0.0,0.0,0.0,4901900.0
2019-10-30 23:12:00,26650.0,2,1,1,0,100.0,0.0,100.0,4902000.0
2019-10-30 23:13:00,26648.0,2,1,1,0,-100.0,0.0,-100.0,4901900.0
2019-10-30 23:14:00,26641.0,2,1,1,0,-350.0,0.0,-350.0,4901550.0
2019-10-30 23:15:00,26647.0,2,1,1,0,300.0,0.0,300.0,4901850.0
2019-10-30 23:16:00,26645.0,2,1,1,0,-100.0,0.0,-100.0,4901750.0
2019-10-30 23:17:00,26644.0,2,1,1,0,-50.0,0.0,-50.0,4901700.0
2019-10-30 23:18:00,26642.0,2,1,1,0,-100.0,0.0,-100.0,4901600.0
2019-10-30 23:19:00,26643.0,2,1,1,0,50.0,0.0,50.0,4901650.0
2019-10-30 23:20:00,26637.0,2,1,1,0,-300.0,0.0,-300.0,4901350.0
2019-10-30 23:21:00,26629.0,0,1,-1,2,400.0,120.0,280.0,4901630.0
2019-10-30 23:22:00,26637.0,0,-1,-1,0,-400.0,0.0,-400.0,4901230.0
2019-10-30 23:23:00,26639.0,2,-1,1,2,100.0,120.0,-20.0,4901210.0
2019-10-30 23:24:00,26629.0,2,1,1,0,-500.0,0.0,-500.0,4900710.0
2019-10-30 23:25:00,26634.0,0,1,-1,2,-250.0,120.0,-370.0,4900340.0
2019-10-30 23:26:00,26640.0,2,-1,1,2,300.0,120.0,180.0,4900520.0
2019-10-30 23:27:00,26640.0,2,1,1,0,0.0,0.0,0.0,4900520.0
2019-10-30 23:28:00,26646.0,2,1,1,0,300.0,0.0,300.0,4900820.0
2019-10-30 23:29:00,26645.0,2,1,1,0,-50.0,0.0,-50.0,4900770.0
2019-10-30 23:30:00,26645.0,0,1,-1,2,-0.0,120.0,-120.0,4900650.0
2019-10-30 23:31:00,26641.0,0,-1,-1,0,200.0,0.0,200.0,4900850.0
2019-10-30 23:32:00,26648.0,0,-1,-1,0,-350.0,0.0,-350.0,4900500.0
2019-10-30 23:33:00,26644.0,0,-1,-1,0,200.0,0.0,200.0,4900700.0
2019-10-30 23:34:00,26648.0,0,-1,-1,0,-200.0,0.0,-200.0,4900500.0
2019-10-30 23:35:00,26646.0,0,-1,-1,0,100.0,0.0,100.0,4900600.0
2019-10-30 23:36:00,26645.0,0,-1,-1,0,50.0,0.0,50.0,4900650.0
2019-10-30 23:37:00,26643.0,0,-1,-1,0,100.0,0.0,100.0,4900750.0
2019-10-30 23:38:00,26642.0,0,-1,-1,0,50.0,0.0,50.0,4900800.0
2019-10-30 23:39:00,26645.0,0,-1,-1,0,-150.0,0.0,-150.0,4900650.0
2019-10-30 23:40:00,26637.0,0,-1,-1,0,400.0,0.0,400.0,4901050.0
2019-10-30 23:41:00,26644.0,0,-1,-1,0,-350.0,0.0,-350.0,4900700.0
2019-10-30 23:42:00,26642.0,2,-1,1,2,-100.0,120.0,-220.0,4900480.0
2019-10-30 23:43:00,26639.0,2,1,1,0,-150.0,0.0,-150.0,4900330.0
2019-10-30 23:44:00,26640.0,2,1,1,0,50.0,0.0,50.0,4900380.0
2019-10-30 23:45:00,26637.0,2,1,1,0,-150.0,0.0,-150.0,4900230.0
2019-10-30 23:46:00,26642.0,2,1,1,0,250.0,0.0,250.0,4900480.0
2019-10-30 23:47:00,26640.0,2,1,1,0,-100.0,0.0,-100.0,4900380.0
2019-10-30 23:48:00,26642.0,2,1,1,0,100.0,0.0,100.0,4900480.0
2019-10-30 23:49:00,26646.0,2,1,1,0,200.0,0.0,200.0,4900680.0
2019-10-30 23:50:00,26647.0,2,1,1,0,50.0,0.0,50.0,4900730.0
2019-10-30 23:51:00,26644.0,2,1,1,0,-150.0,0.0,-150.0,4900580.0
2019-10-30 23:52:00,26645.0,2,1,1,0,50.0,0.0,50.0,4900630.0
2019-10-30 23:53:00,26644.0,2,1,1,0,-50.0,0.0,-50.0,4900580.0
2019-10-30 23:54:00,26648.0,2,1,1,0,200.0,0.0,200.0,4900780.0
2019-10-30 23:55:00,26654.0,2,1,1,0,300.0,0.0,300.0,4901080.0
2019-10-30 23:56:00,26652.0,2,1,1,0,-100.0,0.0,-100.0,4900980.0
2019-10-30 23:57:00,26655.0,2,1,1,0,150.0,0.0,150.0,4901130.0
2019-10-30 23:58:00,26659.0,2,1,1,0,200.0,0.0,200.0,4901330.0
2019-10-30 23:59:00,26656.0,2,1,1,0,-150.0,0.0,-150.0,4901180.0
2019-10-31 00:00:00,26658.0,2,1,1,0,100.0,0.0,100.0,4901280.0
2019-10-31 00:01:00,26664.0,2,1,1,0,300.0,0.0,300.0,4901580.0
2019-10-31 00:02:00,26658.0,2,1,1,0,-300.0,0.0,-300.0,4901280.0
2019-10-31 00:03:00,26660.0,0,1,-1,2,-100.0,120.0,-220.0,4901060.0
2019-10-31 00:04:00,26660.0,2,-1,1,2,0.0,120.0,-120.0,4900940.0
2019-10-31 00:05:00,26663.0,2,1,1,0,150.0,0.0,150.0,4901090.0
2019-10-31 00:06:00,26658.0,2,1,1,0,-250.0,0.0,-250.0,4900840.0
2019-10-31 00:07:00,26660.0,2,1,1,0,100.0,0.0,100.0,4900940.0
2019-10-31 00:08:00,26660.0,2,1,1,0,0.0,0.0,0.0,4900940.0
2019-10-31 00:09:00,26663.0,2,1,1,0,150.0,0.0,150.0,4901090.0
2019-10-31 00:10:00,26662.0,2,1,1,0,-50.0,0.0,-50.0,4901040.0
2019-10-31 00:11:00,26660.0,2,1,1,0,-100.0,0.0,-100.0,4900940.0
2019-10-31 00:12:00,26666.0,2,1,1,0,300.0,0.0,300.0,4901240.0
2019-10-31 00:13:00,26663.0,2,1,1,0,-150.0,0.0,-150.0,4901090.0
2019-10-31 00:14:00,26661.0,0,1,-1,2,100.0,120.0,-20.0,4901070.0
2019-10-31 00:15:00,26661.0,0,-1,-1,0,-0.0,0.0,-0.0,4901070.0
2019-10-31 00:16:00,26664.0,0,-1,-1,0,-150.0,0.0,-150.0,4900920.0
2019-10-31 00:17:00,26664.0,0,-1,-1,0,-0.0,0.0,-0.0,4900920.0
2019-10-31 00:18:00,26668.0,0,-1,-1,0,-200.0,0.0,-200.0,4900720.0
2019-10-31 00:19:00,26674.0,0,-1,-1,0,-300.0,0.0,-300.0,4900420.0
2019-10-31 00:20:00,26672.0,0,-1,-1,0,100.0,0.0,100.0,4900520.0
2019-10-31 00:21:00,26673.0,0,-1,-1,0,-50.0,0.0,-50.0,4900470.0
2019-10-31 00:22:00,26673.0,0,-1,-1,0,-0.0,0.0,-0.0,4900470.0
2019-10-31 00:23:00,26676.0,0,-1,-1,0,-150.0,0.0,-150.0,4900320.0
2019-10-31 00:24:00,26678.0,2,-1,1,2,100.0,120.0,-20.0,4900300.0
2019-10-31 00:25:00,26674.0,2,1,1,0,-200.0,0.0,-200.0,4900100.0
2019-10-31 00:26:00,26676.0,2,1,1,0,100.0,0.0,100.0,4900200.0
2019-10-31 00:27:00,26679.0,2,1,1,0,150.0,0.0,150.0,4900350.0
2019-10-31 00:28:00,26675.0,2,1,1,0,-200.0,0.0,-200.0,4900150.0
2019-10-31 00:29:00,26680.0,2,1,1,0,250.0,0.0,250.0,4900400.0
2019-10-31 00:30:00,26683.0,2,1,1,0,150.0,0.0,150.0,4900550.0
2019-10-31 00:31:00,26685.0,2,1,1,0,100.0,0.0,100.0,4900650.0
2019-10-31 00:32:00,26680.0,2,1,1,0,-250.0,0.0,-250.0,4900400.0
2019-10-31 00:33:00,26681.0,2,1,1,0,50.0,0.0,50.0,4900450.0
2019-10-31 00:34:00,26680.0,2,1,1,0,-50.0,0.0,-50.0,4900400.0
2019-10-31 00:35:00,26676.0,2,1,1,0,-200.0,0.0,-200.0,4900200.0
2019-10-31 00:36:00,26672.0,2,1,1,0,-200.0,0.0,-200.0,4900000.0
2019-10-31 00:37:00,26674.0,2,1,1,0,100.0,0.0,100.0,4900100.0
2019-10-31 00:38:00,26674.0,2,1,1,0,0.0,0.0,0.0,4900100.0
2019-10-31 00:39:00,26676.0,2,1,1,0,100.0,0.0,100.0,4900200.0
2019-10-31 00:40:00,26676.0,2,1,1,0,0.0,0.0,0.0,4900200.0
2019-10-31 00:41:00,26675.0,2,1,1,0,-50.0,0.0,-50.0,4900150.0
2019-10-31 00:42:00,26681.0,2,1,1,0,300.0,0.0,300.0,4900450.0
2019-10-31 00:43:00,26675.0,2,1,1,0,-300.0,0.0,-300.0,4900150.0
2019-10-31 00:44:00,26675.0,2,1,1,0,0.0,0.0,0.0,4900150.0
2019-10-31 00:45:00,26676.0,2,1,1,0,50.0,0.0,50.0,4900200.0
2019-10-31 00:46:00,26675.0,2,1,1,0,-50.0,0.0,-50.0,4900150.0
2019-10-31 00:47:00,26670.0,2,1,1,0,-250.0,0.0,-250.0,4899900.0
2019-10-31 00:48:00,26669.0,2,1,1,0,-50.0,0.0,-50.0,4899850.0
2019-10-31 00:49:00,26667.0,2,1,1,0,-100.0,0.0,-100.0,4899750.0
2019-10-31 00:50:00,26667.0,2,1,1,0,0.0,0.0,0.0,4899750.0
2019-10-31 00:51:00,26668.0,2,1,1,0,50.0,0.0,50.0,4899800.0
2019-10-31 00:52:00,26667.0,2,1,1,0,-50.0,0.0,-50.0,4899750.0
2019-10-31 00:53:00,26671.0,2,1,1,0,200.0,0.0,200.0,4899950.0
2019-10-31 00:54:00,26669.0,2,1,1,0,-100.0,0.0,-100.0,4899850.0
2019-10-31 00:55:00,26669.0,2,1,1,0,0.0,0.0,0.0,4899850.0
2019-10-31 00:56:00,26670.0,2,1,1,0,50.0,0.0,50.0,4899900.0
2019-10-31 00:57:00,26670.0,2,1,1,0,0.0,0.0,0.0,4899900.0
2019-10-31 00:58:00,26667.0,2,1,1,0,-150.0,0.0,-150.0,4899750.0
2019-10-31 00:59:00,26667.0,2,1,1,0,0.0,0.0,0.0,4899750.0
2019-10-31 01:00:00,26667.0,2,1,1,0,0.0,0.0,0.0,4899750.0
2019-10-31 01:01:00,26662.0,2,1,1,0,-250.0,0.0,-250.0,4899500.0
2019-10-31 01:02:00,26668.0,2,1,1,0,300.0,0.0,300.0,4899800.0
2019-10-31 01:03:00,26673.0,2,1,1,0,250.0,0.0,250.0,4900050.0
2019-10-31 01:04:00,26670.0,2,1,1,0,-150.0,0.0,-150.0,4899900.0
2019-10-31 01:05:00,26669.0,2,1,1,0,-50.0,0.0,-50.0,4899850.0
2019-10-31 01:06:00,26666.0,2,1,1,0,-150.0,0.0,-150.0,4899700.0
2019-10-31 01:07:00,26667.0,2,1,1,0,50.0,0.0,50.0,4899750.0
2019-10-31 01:08:00,26667.0,2,1,1,0,0.0,0.0,0.0,4899750.0
2019-10-31 01:09:00,26666.0,2,1,1,0,-50.0,0.0,-50.0,4899700.0
2019-10-31 01:10:00,26662.0,2,1,1,0,-200.0,0.0,-200.0,4899500.0
2019-10-31 01:11:00,26662.0,2,1,1,0,0.0,0.0,0.0,4899500.0
2019-10-31 01:12:00,26664.0,2,1,1,0,100.0,0.0,100.0,4899600.0
2019-10-31 01:13:00,26662.0,2,1,1,0,-100.0,0.0,-100.0,4899500.0
2019-10-31 01:14:00,26663.0,2,1,1,0,50.0,0.0,50.0,4899550.0
2019-10-31 01:15:00,26664.0,2,1,1,0,50.0,0.0,50.0,4899600.0
2019-10-31 01:16:00,26661.0,2,1,1,0,-150.0,0.0,-150.0,4899450.0
2019-10-31 01:17:00,26659.0,2,1,1,0,-100.0,0.0,-100.0,4899350.0
2019-10-31 01:18:00,26659.0,2,1,1,0,0.0,0.0,0.0,4899350.0
2019-10-31 01:19:00,26658.0,2,1,1,0,-50.0,0.0,-50.0,4899300.0
2019-10-31 01:20:00,26656.0,2,1,1,0,-100.0,0.0,-100.0,4899200.0
2019-10-31 01:21:00,26658.0,2,1,1,0,100.0,0.0,100.0,4899300.0
2019-10-31 01:23:00,26656.0,2,1,1,0,-100.0,0.0,-100.0,4899200.0
2019-10-31 01:24:00,26656.0,2,1,1,0,0.0,0.0,0.0,4899200.0
2019-10-31 01:26:00,26654.0,2,1,1,0,-100.0,0.0,-100.0,4899100.0
2019-10-31 01:27:00,26655.0,2,1,1,0,50.0,0.0,50.0,4899150.0
2019-10-31 01:28:00,26654.0,2,1,1,0,-50.0,0.0,-50.0,4899100.0
2019-10-31 01:29:00,26654.0,2,1,1,0,0.0,0.0,0.0,4899100.0
2019-10-31 01:30:00,26650.0,2,1,1,0,-200.0,0.0,-200.0,4898900.0
2019-10-31 01:31:00,26653.0,2,1,1,0,150.0,0.0,150.0,4899050.0
2019-10-31 01:32:00,26653.0,2,1,1,0,0.0,0.0,0.0,4899050.0
2019-10-31 01:33:00,26648.0,2,1,1,0,-250.0,0.0,-250.0,4898800.0
2019-10-31 01:34:00,26652.0,2,1,1,0,200.0,0.0,200.0,4899000.0
2019-10-31 01:35:00,26652.0,2,1,1,0,0.0,0.0,0.0,4899000.0
2019-10-31 01:36:00,26643.0,2,1,1,0,-450.0,0.0,-450.0,4898550.0
2019-10-31 01:37:00,26646.0,2,1,1,0,150.0,0.0,150.0,4898700.0
2019-10-31 01:38:00,26642.0,2,1,1,0,-200.0,0.0,-200.0,4898500.0
2019-10-31 01:39:00,26644.0,2,1,1,0,100.0,0.0,100.0,4898600.0
2019-10-31 01:40:00,26642.0,2,1,1,0,-100.0,0.0,-100.0,4898500.0
2019-10-31 01:41:00,26642.0,2,1,1,0,0.0,0.0,0.0,4898500.0
2019-10-31 01:42:00,26641.0,2,1,1,0,-50.0,0.0,-50.0,4898450.0
2019-10-31 01:43:00,26641.0,2,1,1,0,0.0,0.0,0.0,4898450.0
2019-10-31 01:44:00,26645.0,2,1,1,0,200.0,0.0,200.0,4898650.0
2019-10-31 01:45:00,26641.0,2,1,1,0,-200.0,0.0,-200.0,4898450.0
2019-10-31 01:46:00,26641.0,2,1,1,0,0.0,0.0,0.0,4898450.0
2019-10-31 01:47:00,26639.0,2,1,1,0,-100.0,0.0,-100.0,4898350.0
2019-10-31 01:48:00,26633.0,1,1,0,1,-0.0,60.0,-60.0,4898290.0
2019-10-31 01:49:00,26633.0,2,0,1,1,0.0,60.0,-60.0,4898230.0
2019-10-31 01:50:00,26633.0,2,1,1,0,0.0,0.0,0.0,4898230.0
2019-10-31 01:51:00,26634.0,2,1,1,0,50.0,0.0,50.0,4898280.0
2019-10-31 01:52:00,26633.0,2,1,1,0,-50.0,0.0,-50.0,4898230.0
2019-10-31 01:53:00,26635.0,2,1,1,0,100.0,0.0,100.0,4898330.0
2019-10-31 01:54:00,26637.0,2,1,1,0,100.0,0.0,100.0,4898430.0
2019-10-31 01:55:00,26630.0,2,1,1,0,-350.0,0.0,-350.0,4898080.0
2019-10-31 01:56:00,26629.0,2,1,1,0,-50.0,0.0,-50.0,4898030.0
2019-10-31 01:57:00,26631.0,2,1,1,0,100.0,0.0,100.0,4898130.0
2019-10-31 01:58:00,26631.0,2,1,1,0,0.0,0.0,0.0,4898130.0
2019-10-31 01:59:00,26623.0,2,1,1,0,-400.0,0.0,-400.0,4897730.0
2019-10-31 02:00:00,26599.0,0,1,-1,2,1200.0,120.0,1080.0,4898810.0
2019-10-31 02:01:00,26628.0,0,-1,-1,0,-1450.0,0.0,-1450.0,4897360.0
2019-10-31 02:02:00,26610.0,2,-1,1,2,-900.0,120.0,-1020.0,4896340.0
2019-10-31 02:03:00,26617.0,0,1,-1,2,-350.0,120.0,-470.0,4895870.0
2019-10-31 02:04:00,26629.0,2,-1,1,2,600.0,120.0,480.0,4896350.0
2019-10-31 02:05:00,26620.0,2,1,1,0,-450.0,0.0,-450.0,4895900.0
2019-10-31 02:06:00,26610.0,0,1,-1,2,500.0,120.0,380.0,4896280.0
2019-10-31 02:07:00,26615.0,0,-1,-1,0,-250.0,0.0,-250.0,4896030.0
2019-10-31 02:08:00,26622.0,2,-1,1,2,350.0,120.0,230.0,4896260.0
2019-10-31 02:09:00,26632.0,1,1,0,1,0.0,60.0,-60.0,4896200.0
2019-10-31 02:10:00,26641.0,1,0,0,0,0.0,0.0,0.0,4896200.0
2019-10-31 02:11:00,26637.0,1,0,0,0,-0.0,0.0,-0.0,4896200.0
2019-10-31 02:12:00,26633.0,0,0,-1,1,200.0,60.0,140.0,4896340.0
2019-10-31 02:13:00,26638.0,2,-1,1,2,250.0,120.0,130.0,4896470.0
2019-10-31 02:14:00,26644.0,2,1,1,0,300.0,0.0,300.0,4896770.0
2019-10-31 02:15:00,26650.0,2,1,1,0,300.0,0.0,300.0,4897070.0
2019-10-31 02:16:00,26649.0,2,1,1,0,-50.0,0.0,-50.0,4897020.0
2019-10-31 02:17:00,26647.0,0,1,-1,2,100.0,120.0,-20.0,4897000.0
2019-10-31 02:18:00,26637.0,2,-1,1,2,-500.0,120.0,-620.0,4896380.0
2019-10-31 02:19:00,26641.0,0,1,-1,2,-200.0,120.0,-320.0,4896060.0
2019-10-31 02:20:00,26642.0,2,-1,1,2,50.0,120.0,-70.0,4895990.0
2019-10-31 02:21:00,26638.0,2,1,1,0,-200.0,0.0,-200.0,4895790.0
2019-10-31 02:22:00,26641.0,2,1,1,0,150.0,0.0,150.0,4895940.0
2019-10-31 02:23:00,26638.0,2,1,1,0,-150.0,0.0,-150.0,4895790.0
2019-10-31 02:24:00,26634.0,2,1,1,0,-200.0,0.0,-200.0,4895590.0
2019-10-31 02:25:00,26634.0,2,1,1,0,0.0,0.0,0.0,4895590.0
2019-10-31 02:26:00,26637.0,2,1,1,0,150.0,0.0,150.0,4895740.0
2019-10-31 02:27:00,26637.0,2,1,1,0,0.0,0.0,0.0,4895740.0
2019-10-31 02:28:00,26639.0,2,1,1,0,100.0,0.0,100.0,4895840.0
2019-10-31 02:29:00,26638.0,2,1,1,0,-50.0,0.0,-50.0,4895790.0
2019-10-31 02:30:00,26642.0,2,1,1,0,200.0,0.0,200.0,4895990.0
2019-10-31 02:31:00,26632.0,2,1,1,0,-500.0,0.0,-500.0,4895490.0
2019-10-31 02:32:00,26632.0,2,1,1,0,0.0,0.0,0.0,4895490.0
2019-10-31 02:33:00,26623.0,2,1,1,0,-450.0,0.0,-450.0,4895040.0
2019-10-31 02:34:00,26609.0,2,1,1,0,-700.0,0.0,-700.0,4894340.0
2019-10-31 02:35:00,26622.0,2,1,1,0,650.0,0.0,650.0,4894990.0
2019-10-31 02:36:00,26614.0,2,1,1,0,-400.0,0.0,-400.0,4894590.0
2019-10-31 02:37:00,26610.0,0,1,-1,2,200.0,120.0,80.0,4894670.0
2019-10-31 02:38:00,26600.0,2,-1,1,2,-500.0,120.0,-620.0,4894050.0
2019-10-31 02:39:00,26583.0,2,1,1,0,-850.0,0.0,-850.0,4893200.0
2019-10-31 02:40:00,26576.0,2,1,1,0,-350.0,0.0,-350.0,4892850.0
2019-10-31 02:41:00,26571.0,2,1,1,0,-250.0,0.0,-250.0,4892600.0
2019-10-31 02:42:00,26567.0,2,1,1,0,-200.0,0.0,-200.0,4892400.0
2019-10-31 02:43:00,26579.0,2,1,1,0,600.0,0.0,600.0,4893000.0
2019-10-31 02:44:00,26582.0,2,1,1,0,150.0,0.0,150.0,4893150.0
2019-10-31 02:45:00,26593.0,0,1,-1,2,-550.0,120.0,-670.0,4892480.0
2019-10-31 02:46:00,26599.0,1,-1,0,1,0.0,60.0,-60.0,4892420.0
2019-10-31 02:47:00,26600.0,0,0,-1,1,-50.0,60.0,-110.0,4892310.0
2019-10-31 02:48:00,26602.0,0,-1,-1,0,-100.0,0.0,-100.0,4892210.0
2019-10-31 02:49:00,26610.0,0,-1,-1,0,-400.0,0.0,-400.0,4891810.0
2019-10-31 02:50:00,26624.0,1,-1,0,1,0.0,60.0,-60.0,4891750.0
2019-10-31 02:51:00,26646.0,1,0,0,0,0.0,0.0,0.0,4891750.0
2019-10-31 02:52:00,26641.0,1,0,0,0,-0.0,0.0,-0.0,4891750.0
