trade_id,entry_time,exit_time,entry_price,exit_price,position,trade_pnl,balance_after_trade,initial_capital
1456,2019-12-16 16:25:00,2019-12-17 09:15:00,27584.0,27627.0,1,-260.0,5229430.0,5000000.0
1457,2019-12-17 09:17:00,2019-12-17 09:20:00,27623.0,27642.0,1,790.0,5229160.0,5000000.0
1458,2019-12-17 09:21:00,2019-12-17 09:22:00,27720.0,27635.0,1,-60.0,5232940.0,5000000.0
1459,2019-12-17 09:23:00,2019-12-17 09:24:00,27638.0,27641.0,1,-60.0,5232970.0,5000000.0
1460,2019-12-17 09:25:00,2019-12-17 09:26:00,27638.0,27642.0,1,-60.0,5232700.0,5000000.0
1461,2019-12-17 09:27:00,2019-12-17 09:29:00,27643.0,27642.0,1,-260.0,5232430.0,5000000.0
1462,2019-12-17 09:32:00,2019-12-17 09:33:00,27680.0,27674.0,1,-60.0,5233060.0,5000000.0
1463,2019-12-17 09:34:00,2019-12-17 09:35:00,27690.0,27691.0,1,-60.0,5233740.0,5000000.0
1464,2019-12-17 09:38:00,2019-12-17 09:39:00,27748.0,27736.0,1,-60.0,5233920.0,5000000.0
1465,2019-12-17 09:44:00,2019-12-17 09:46:00,27740.0,27727.0,1,-460.0,5233650.0,5000000.0
1466,2019-12-17 09:47:00,2019-12-17 09:48:00,27729.0,27693.0,1,-60.0,5233630.0,5000000.0
1467,2019-12-17 09:49:00,2019-12-17 09:54:00,27778.0,27689.0,1,-4660.0,5233160.0,5000000.0
1468,2019-12-17 09:56:00,2019-12-17 09:58:00,27693.0,27705.0,1,290.0,5233340.0,5000000.0
1469,2019-12-17 10:01:00,2019-12-17 10:04:00,27699.0,27709.0,1,240.0,5233020.0,5000000.0
1470,2019-12-17 10:05:00,2019-12-17 10:08:00,27709.0,27682.0,1,-360.0,5232600.0,5000000.0
1471,2019-12-17 10:09:00,2019-12-17 10:15:00,27659.0,27624.0,1,1940.0,5233330.0,5000000.0
1472,2019-12-17 10:16:00,2019-12-17 10:17:00,27618.0,27608.0,1,-60.0,5232910.0,5000000.0
1473,2019-12-17 10:18:00,2019-12-17 10:22:00,27596.0,27624.0,1,440.0,5232690.0,5000000.0
1474,2019-12-17 10:26:00,2019-12-17 10:28:00,27647.0,27662.0,1,740.0,5233970.0,5000000.0
1475,2019-12-17 10:29:00,2019-12-17 10:30:00,27666.0,27672.0,1,-60.0,5234050.0,5000000.0
1476,2019-12-17 10:32:00,2019-12-17 10:33:00,27679.0,27760.0,1,-60.0,5234380.0,5000000.0
1477,2019-12-17 10:35:00,2019-12-17 10:36:00,27756.0,27683.0,1,-60.0,5238210.0,5000000.0
1478,2019-12-17 10:38:00,2019-12-17 10:39:00,27691.0,27699.0,1,-60.0,5238740.0,5000000.0
1479,2019-12-17 10:43:00,2019-12-17 10:44:00,27705.0,27703.0,1,-60.0,5238220.0,5000000.0
1480,2019-12-17 10:45:00,2019-12-17 10:47:00,27712.0,27732.0,1,340.0,5238950.0,5000000.0
1481,2019-12-17 10:53:00,2019-12-17 10:54:00,27758.0,27753.0,1,-60.0,5238230.0,5000000.0
1482,2019-12-17 10:55:00,2019-12-17 10:56:00,27740.0,27734.0,1,-60.0,5237460.0,5000000.0
1483,2019-12-17 10:57:00,2019-12-17 10:59:00,27748.0,27760.0,1,40.0,5238140.0,5000000.0
1484,2019-12-17 11:01:00,2019-12-17 11:02:00,27737.0,27735.0,1,-60.0,5238070.0,5000000.0
1485,2019-12-17 11:03:00,2019-12-17 11:04:00,27756.0,27749.0,1,-60.0,5239000.0,5000000.0
1486,2019-12-17 11:05:00,2019-12-17 11:06:00,27759.0,27775.0,1,-60.0,5239380.0,5000000.0
1487,2019-12-17 11:09:00,2019-12-17 11:10:00,27768.0,27775.0,-1,-60.0,5239360.0,5000000.0
1488,2019-12-17 11:11:00,2019-12-17 11:12:00,27785.0,27780.0,1,-60.0,5239740.0,5000000.0
1489,2019-12-17 11:13:00,2019-12-17 11:14:00,27778.0,27781.0,1,-60.0,5239520.0,5000000.0
1490,2019-12-17 11:16:00,2019-12-17 11:17:00,27787.0,27776.0,-1,-670.0,5238290.0,5000000.0
1491,2019-12-17 11:17:00,2019-12-17 11:18:00,27776.0,27770.0,1,-60.0,5238230.0,5000000.0
1492,2019-12-17 11:19:00,2019-12-17 11:21:00,27788.0,27789.0,1,-10.0,5239060.0,5000000.0
1493,2019-12-17 11:22:00,2019-12-17 11:25:00,27785.0,27811.0,1,940.0,5239740.0,5000000.0
1494,2019-12-17 11:28:00,2019-12-17 11:32:00,27793.0,27795.0,1,740.0,5240470.0,5000000.0
1495,2019-12-17 11:33:00,2019-12-17 11:35:00,27792.0,27789.0,1,240.0,5240500.0,5000000.0
1496,2019-12-17 11:36:00,2019-12-17 11:38:00,27790.0,27795.0,1,140.0,5240630.0,5000000.0
1497,2019-12-17 11:39:00,2019-12-17 11:41:00,27789.0,27797.0,1,290.0,5240560.0,5000000.0
1498,2019-12-17 11:42:00,2019-12-17 11:46:00,27794.0,27815.0,1,690.0,5241040.0,5000000.0
1499,2019-12-17 11:49:00,2019-12-17 11:50:00,27821.0,27825.0,1,-60.0,5240820.0,5000000.0
1500,2019-12-17 11:51:00,2019-12-17 11:52:00,27836.0,27836.0,1,-60.0,5241250.0,5000000.0
1501,2019-12-17 11:53:00,2019-12-17 11:54:00,27854.0,27855.0,1,-60.0,5242030.0,5000000.0
1502,2019-12-17 11:55:00,2019-12-17 11:58:00,27844.0,27838.0,1,-160.0,5241260.0,5000000.0
1503,2019-12-17 11:59:00,2019-12-17 13:02:00,27846.0,27866.0,1,690.0,5242290.0,5000000.0
1504,2019-12-17 13:04:00,2019-12-17 13:05:00,27861.0,27852.0,-1,-570.0,5241460.0,5000000.0
1505,2019-12-17 13:05:00,2019-12-17 13:06:00,27852.0,27847.0,1,-60.0,5241400.0,5000000.0
1506,2019-12-17 13:07:00,2019-12-17 13:11:00,27846.0,27877.0,1,1190.0,5242480.0,5000000.0
1507,2019-12-17 13:12:00,2019-12-17 13:15:00,27871.0,27864.0,1,-810.0,5241310.0,5000000.0
1508,2019-12-17 13:16:00,2019-12-17 13:20:00,27848.0,27870.0,1,590.0,5241040.0,5000000.0
1509,2019-12-17 13:23:00,2019-12-17 13:24:00,27876.0,27874.0,1,-60.0,5241520.0,5000000.0
1510,2019-12-17 13:25:00,2019-12-17 13:26:00,27883.0,27883.0,1,-60.0,5241850.0,5000000.0
1511,2019-12-17 13:28:00,2019-12-17 13:30:00,27892.0,27898.0,1,440.0,5242430.0,5000000.0
1512,2019-12-17 13:36:00,2019-12-17 13:37:00,27992.0,27913.0,1,-60.0,5246510.0,5000000.0
1513,2019-12-17 13:39:00,2019-12-17 13:41:00,27906.0,27914.0,1,40.0,5246590.0,5000000.0
1514,2019-12-17 13:42:00,2019-12-17 13:43:00,27912.0,27913.0,1,-60.0,5246370.0,5000000.0
1515,2019-12-17 13:44:00,2019-12-17 13:46:00,27907.0,27910.0,1,190.0,5246200.0,5000000.0
1516,2019-12-17 13:47:00,2019-12-17 13:48:00,27920.0,27913.0,1,-60.0,5246580.0,5000000.0
1517,2019-12-17 13:50:00,2019-12-17 13:53:00,27887.0,27899.0,1,290.0,5245860.0,5000000.0
1518,2019-12-17 13:55:00,2019-12-17 13:58:00,27902.0,27895.0,1,-10.0,5245640.0,5000000.0
1519,2019-12-17 14:00:00,2019-12-17 14:02:00,27902.0,27883.0,1,-660.0,5245120.0,5000000.0
1520,2019-12-17 14:03:00,2019-12-17 14:06:00,27872.0,27871.0,1,440.0,5244950.0,5000000.0
1521,2019-12-17 14:07:00,2019-12-17 14:10:00,27871.0,27851.0,1,-710.0,5244180.0,5000000.0
1522,2019-12-17 14:11:00,2019-12-17 14:15:00,27853.0,27830.0,1,-960.0,5243260.0,5000000.0
1523,2019-12-17 14:17:00,2019-12-17 14:21:00,27897.0,27833.0,1,140.0,5246940.0,5000000.0
1524,2019-12-17 14:22:00,2019-12-17 14:31:00,27832.0,27830.0,1,-10.0,5246820.0,5000000.0
1525,2019-12-17 14:32:00,2019-12-17 14:33:00,27832.0,27824.0,1,-60.0,5246800.0,5000000.0
1526,2019-12-17 14:35:00,2019-12-17 14:38:00,27826.0,27816.0,1,-660.0,5246130.0,5000000.0
1527,2019-12-17 14:39:00,2019-12-17 14:41:00,27816.0,27807.0,1,3390.0,5249460.0,5000000.0
1528,2019-12-17 14:42:00,2019-12-17 14:44:00,27807.0,27826.0,1,590.0,5249990.0,5000000.0
1529,2019-12-17 14:46:00,2019-12-17 14:50:00,27822.0,27811.0,1,-160.0,5250270.0,5000000.0
1530,2019-12-17 14:51:00,2019-12-17 14:54:00,27819.0,27803.0,1,-1360.0,5249250.0,5000000.0
1531,2019-12-17 14:55:00,2019-12-17 15:00:00,27805.0,27797.0,1,-660.0,5248630.0,5000000.0
1532,2019-12-17 15:02:00,2019-12-17 15:03:00,27817.0,27828.0,1,-60.0,5248860.0,5000000.0
1533,2019-12-17 15:04:00,2019-12-17 15:05:00,27831.0,27815.0,1,-60.0,5248890.0,5000000.0
1534,2019-12-17 15:06:00,2019-12-17 15:08:00,27811.0,27823.0,1,240.0,5248870.0,5000000.0
1535,2019-12-17 15:10:00,2019-12-17 15:11:00,27813.0,27819.0,1,-60.0,5248650.0,5000000.0
1536,2019-12-17 15:12:00,2019-12-17 15:14:00,27824.0,27823.0,1,-210.0,5248630.0,5000000.0
1537,2019-12-17 15:15:00,2019-12-17 15:16:00,27833.0,27829.0,1,-60.0,5249010.0,5000000.0
1538,2019-12-17 15:17:00,2019-12-17 15:18:00,27832.0,27837.0,-1,-60.0,5248740.0,5000000.0
1539,2019-12-17 15:22:00,2019-12-17 15:23:00,27830.0,27841.0,1,-60.0,5248120.0,5000000.0
1540,2019-12-17 15:26:00,2019-12-17 15:27:00,27841.0,27837.0,1,-60.0,5247650.0,5000000.0
1541,2019-12-17 15:28:00,2019-12-17 15:30:00,27835.0,27828.0,1,-10.0,5247480.0,5000000.0
1542,2019-12-17 15:31:00,2019-12-17 15:32:00,27829.0,27914.0,-1,4130.0,5251500.0,5000000.0
1543,2019-12-17 15:32:00,2019-12-17 15:33:00,27914.0,27837.0,1,-60.0,5251440.0,5000000.0
1544,2019-12-17 15:34:00,2019-12-17 15:35:00,27839.0,27831.0,-1,-60.0,5251220.0,5000000.0
1545,2019-12-17 15:37:00,2019-12-17 15:38:00,27839.0,27838.0,1,-60.0,5251050.0,5000000.0
1546,2019-12-17 15:40:00,2019-12-17 15:42:00,27827.0,27905.0,1,-110.0,5250530.0,5000000.0
1547,2019-12-17 15:44:00,2019-12-17 15:45:00,27814.0,27823.0,1,-60.0,5250110.0,5000000.0
1548,2019-12-17 15:46:00,2019-12-17 15:47:00,27824.0,27823.0,1,-60.0,5250040.0,5000000.0
1549,2019-12-17 15:52:00,2019-12-17 15:53:00,27829.0,27835.0,1,-60.0,5249870.0,5000000.0
1550,2019-12-17 15:54:00,2019-12-17 15:55:00,27838.0,27829.0,1,-60.0,5249900.0,5000000.0
1551,2019-12-17 15:56:00,2019-12-17 15:58:00,27839.0,27842.0,1,-160.0,5250180.0,5000000.0
1552,2019-12-17 16:01:00,2019-12-17 16:02:00,27821.0,27818.0,1,-60.0,5249960.0,5000000.0
1553,2019-12-17 16:03:00,2019-12-17 16:04:00,27820.0,27808.0,1,-60.0,5249940.0,5000000.0
1554,2019-12-17 16:05:00,2019-12-17 16:07:00,27815.0,27828.0,1,90.0,5250320.0,5000000.0
1555,2019-12-17 16:08:00,2019-12-17 16:09:00,27829.0,27910.0,1,-60.0,5250250.0,5000000.0
1556,2019-12-17 16:11:00,2019-12-17 16:15:00,27832.0,27815.0,1,-1360.0,5248780.0,5000000.0
1557,2019-12-17 16:16:00,2019-12-17 16:17:00,27813.0,27806.0,1,-60.0,5248560.0,5000000.0
1558,2019-12-17 16:18:00,2019-12-17 16:20:00,27805.0,27799.0,1,40.0,5248490.0,5000000.0
1559,2019-12-17 16:21:00,2019-12-17 16:26:00,27799.0,27816.0,1,190.0,5248620.0,5000000.0
1560,2019-12-17 16:28:00,2019-12-18 09:15:00,27816.0,27890.0,1,590.0,5249050.0,5000000.0
1561,2019-12-18 09:23:00,2019-12-18 09:24:00,27943.0,27930.0,1,-60.0,5248830.0,5000000.0
1562,2019-12-18 09:25:00,2019-12-18 09:31:00,27931.0,27946.0,1,240.0,5249060.0,5000000.0
1563,2019-12-18 09:36:00,2019-12-18 09:43:00,27927.0,27871.0,1,-2110.0,5246840.0,5000000.0
1564,2019-12-18 09:45:00,2019-12-18 09:49:00,27844.0,27862.0,1,140.0,5246020.0,5000000.0
1565,2019-12-18 09:51:00,2019-12-18 09:53:00,27875.0,27909.0,1,840.0,5247050.0,5000000.0
1566,2019-12-18 09:59:00,2019-12-18 10:00:00,27925.0,27916.0,1,-60.0,5247230.0,5000000.0
1567,2019-12-18 10:04:00,2019-12-18 10:05:00,27925.0,27945.0,1,-60.0,5247110.0,5000000.0
1568,2019-12-18 10:09:00,2019-12-18 10:10:00,27942.0,27945.0,1,-60.0,5246590.0,5000000.0
1569,2019-12-18 10:12:00,2019-12-18 10:13:00,27957.0,27962.0,-1,-60.0,5245570.0,5000000.0
1570,2019-12-18 10:15:00,2019-12-18 10:16:00,27959.0,27962.0,-1,-60.0,5245400.0,5000000.0
1571,2019-12-18 10:21:00,2019-12-18 10:23:00,27969.0,28007.0,1,2240.0,5247480.0,5000000.0
1572,2019-12-18 10:25:00,2019-12-18 10:29:00,27971.0,27941.0,1,-660.0,5245510.0,5000000.0
1573,2019-12-18 10:30:00,2019-12-18 10:37:00,27962.0,27946.0,1,40.0,5246540.0,5000000.0
1574,2019-12-18 10:39:00,2019-12-18 10:40:00,27952.0,27936.0,1,-60.0,5247020.0,5000000.0
1575,2019-12-18 10:41:00,2019-12-18 10:42:00,28008.0,27936.0,-1,-3720.0,5239640.0,5000000.0
1576,2019-12-18 10:42:00,2019-12-18 10:44:00,27936.0,27920.0,1,-810.0,5238830.0,5000000.0
1577,2019-12-18 10:45:00,2019-12-18 10:48:00,27915.0,27912.0,1,440.0,5238960.0,5000000.0
1578,2019-12-18 10:49:00,2019-12-18 10:57:00,27898.0,27834.0,1,540.0,5238740.0,5000000.0
1579,2019-12-18 10:58:00,2019-12-18 10:59:00,27833.0,27838.0,1,-60.0,5238570.0,5000000.0
1580,2019-12-18 11:03:00,2019-12-18 11:04:00,27812.0,27800.0,1,-60.0,5236850.0,5000000.0
1581,2019-12-18 11:05:00,2019-12-18 11:06:00,27830.0,27828.0,1,-60.0,5238230.0,5000000.0
1582,2019-12-18 11:08:00,2019-12-18 11:10:00,27804.0,27812.0,1,-110.0,5237610.0,5000000.0
1583,2019-12-18 11:14:00,2019-12-18 11:16:00,27830.0,27821.0,1,-560.0,5236890.0,5000000.0
1584,2019-12-18 11:17:00,2019-12-18 11:18:00,27830.0,27822.0,1,-60.0,5237220.0,5000000.0
1585,2019-12-18 11:19:00,2019-12-18 11:20:00,27817.0,27825.0,1,-60.0,5236850.0,5000000.0
1586,2019-12-18 11:23:00,2019-12-18 11:24:00,27849.0,27849.0,1,-60.0,5237130.0,5000000.0
1587,2019-12-18 11:26:00,2019-12-18 11:30:00,27855.0,27874.0,1,640.0,5237560.0,5000000.0
1588,2019-12-18 11:33:00,2019-12-18 11:34:00,27864.0,27874.0,-1,380.0,5238030.0,5000000.0
1589,2019-12-18 11:34:00,2019-12-18 11:37:00,27874.0,27867.0,1,-410.0,5237620.0,5000000.0
1590,2019-12-18 11:38:00,2019-12-18 11:39:00,27869.0,27876.0,1,-60.0,5237600.0,5000000.0
1591,2019-12-18 11:40:00,2019-12-18 11:46:00,27880.0,27868.0,1,-810.0,5236930.0,5000000.0
1592,2019-12-18 11:47:00,2019-12-18 11:52:00,27878.0,27856.0,1,-1210.0,5236160.0,5000000.0
1593,2019-12-18 11:54:00,2019-12-18 11:55:00,27854.0,27861.0,-1,230.0,5236480.0,5000000.0
1594,2019-12-18 11:55:00,2019-12-18 13:00:00,27861.0,27829.0,1,40.0,5236520.0,5000000.0
1595,2019-12-18 13:01:00,2019-12-18 13:06:00,27830.0,27850.0,1,490.0,5237000.0,5000000.0
1596,2019-12-18 13:08:00,2019-12-18 13:13:00,27841.0,27868.0,1,1490.0,5238330.0,5000000.0
1597,2019-12-18 13:17:00,2019-12-18 13:20:00,27876.0,27878.0,1,-210.0,5238110.0,5000000.0
1598,2019-12-18 13:21:00,2019-12-18 13:28:00,27871.0,27875.0,1,490.0,5238190.0,5000000.0
1599,2019-12-18 13:29:00,2019-12-18 13:31:00,27879.0,27889.0,1,-60.0,5238270.0,5000000.0
1600,2019-12-18 13:33:00,2019-12-18 13:36:00,27886.0,27884.0,1,-260.0,5238250.0,5000000.0
1601,2019-12-18 13:37:00,2019-12-18 13:42:00,27882.0,27901.0,1,190.0,5238280.0,5000000.0
1602,2019-12-18 13:45:00,2019-12-18 13:53:00,27886.0,27865.0,1,-910.0,5237060.0,5000000.0
1603,2019-12-18 13:54:00,2019-12-18 13:55:00,27868.0,27863.0,1,-60.0,5237090.0,5000000.0
1604,2019-12-18 13:56:00,2019-12-18 13:58:00,27857.0,27854.0,1,140.0,5236870.0,5000000.0
1605,2019-12-18 13:59:00,2019-12-18 14:00:00,27856.0,27847.0,-1,-60.0,5236650.0,5000000.0
1606,2019-12-18 14:01:00,2019-12-18 14:08:00,27848.0,27831.0,1,-610.0,5236030.0,5000000.0
1607,2019-12-18 14:09:00,2019-12-18 14:10:00,27825.0,27835.0,-1,-60.0,5236210.0,5000000.0
1608,2019-12-18 14:11:00,2019-12-18 14:16:00,27832.0,27824.0,1,-410.0,5235590.0,5000000.0
1609,2019-12-18 14:17:00,2019-12-18 14:19:00,27829.0,27837.0,1,-110.0,5235670.0,5000000.0
1610,2019-12-18 14:20:00,2019-12-18 14:21:00,27837.0,27829.0,1,-60.0,5235550.0,5000000.0
1611,2019-12-18 14:22:00,2019-12-18 14:23:00,27818.0,27823.0,1,-60.0,5234880.0,5000000.0
1612,2019-12-18 14:24:00,2019-12-18 14:25:00,27903.0,27825.0,1,-60.0,5238760.0,5000000.0
1613,2019-12-18 14:26:00,2019-12-18 14:27:00,27818.0,27825.0,1,-60.0,5238290.0,5000000.0
1614,2019-12-18 14:30:00,2019-12-18 14:32:00,27821.0,27823.0,1,-160.0,5238020.0,5000000.0
1615,2019-12-18 14:34:00,2019-12-18 14:35:00,27831.0,27815.0,1,-60.0,5238250.0,5000000.0
1616,2019-12-18 14:36:00,2019-12-18 14:39:00,27810.0,27825.0,1,90.0,5238030.0,5000000.0
1617,2019-12-18 14:40:00,2019-12-18 14:41:00,27830.0,27832.0,1,-60.0,5238160.0,5000000.0
1618,2019-12-18 14:42:00,2019-12-18 14:43:00,27836.0,27836.0,1,-60.0,5238240.0,5000000.0
1619,2019-12-18 14:44:00,2019-12-18 14:50:00,27834.0,27835.0,1,-210.0,5237870.0,5000000.0
1620,2019-12-18 14:52:00,2019-12-18 14:56:00,27835.0,27839.0,1,-160.0,5237600.0,5000000.0
1621,2019-12-18 14:57:00,2019-12-18 14:58:00,27841.0,27845.0,1,-60.0,5237580.0,5000000.0
1622,2019-12-18 14:59:00,2019-12-18 15:01:00,27842.0,27843.0,1,-10.0,5237360.0,5000000.0
1623,2019-12-18 15:02:00,2019-12-18 15:05:00,27840.0,27829.0,1,-310.0,5236840.0,5000000.0
1624,2019-12-18 15:06:00,2019-12-18 15:07:00,27827.0,27836.0,1,-60.0,5236620.0,5000000.0
1625,2019-12-18 15:08:00,2019-12-18 15:09:00,27832.0,27840.0,1,-60.0,5236300.0,5000000.0
1626,2019-12-18 15:10:00,2019-12-18 15:11:00,27840.0,27832.0,1,-60.0,5236180.0,5000000.0
1627,2019-12-18 15:12:00,2019-12-18 15:14:00,27832.0,27832.0,1,-160.0,5235960.0,5000000.0
1628,2019-12-18 15:15:00,2019-12-18 15:18:00,27834.0,27843.0,1,340.0,5236340.0,5000000.0
1629,2019-12-18 15:20:00,2019-12-18 15:22:00,27844.0,27850.0,1,240.0,5236670.0,5000000.0
1630,2019-12-18 15:23:00,2019-12-18 15:24:00,27852.0,27841.0,1,-60.0,5236650.0,5000000.0
1631,2019-12-18 15:26:00,2019-12-18 15:27:00,27844.0,27844.0,1,-60.0,5236430.0,5000000.0
1632,2019-12-18 15:28:00,2019-12-18 15:32:00,27839.0,27859.0,1,590.0,5236710.0,5000000.0
1633,2019-12-18 15:34:00,2019-12-18 15:38:00,27860.0,27862.0,1,-160.0,5236440.0,5000000.0
1634,2019-12-18 15:39:00,2019-12-18 15:42:00,27863.0,27876.0,1,590.0,5237020.0,5000000.0
1635,2019-12-18 15:43:00,2019-12-18 15:45:00,27875.0,27879.0,1,40.0,5236950.0,5000000.0
1636,2019-12-18 15:47:00,2019-12-18 15:49:00,27877.0,27884.0,1,190.0,5236980.0,5000000.0
1637,2019-12-18 15:50:00,2019-12-18 15:53:00,27888.0,27882.0,1,-410.0,5236710.0,5000000.0
1638,2019-12-18 15:54:00,2019-12-18 15:55:00,27884.0,27878.0,-1,-60.0,5236490.0,5000000.0
1639,2019-12-18 15:56:00,2019-12-18 15:58:00,27882.0,27884.0,1,240.0,5236870.0,5000000.0
1640,2019-12-18 15:59:00,2019-12-18 16:00:00,27881.0,27891.0,-1,-60.0,5236900.0,5000000.0
1641,2019-12-18 16:02:00,2019-12-18 16:03:00,27904.0,27892.0,1,-60.0,5236580.0,5000000.0
1642,2019-12-18 16:04:00,2019-12-18 16:05:00,27889.0,27891.0,1,-60.0,5236310.0,5000000.0
1643,2019-12-18 16:09:00,2019-12-18 16:10:00,27927.0,27924.0,1,-60.0,5236940.0,5000000.0
1644,2019-12-18 16:11:00,2019-12-18 16:12:00,27924.0,27924.0,1,-60.0,5236820.0,5000000.0
1645,2019-12-18 16:14:00,2019-12-18 16:18:00,27919.0,27915.0,1,-310.0,5236450.0,5000000.0
1646,2019-12-18 16:20:00,2019-12-18 16:21:00,27910.0,27907.0,-1,-60.0,5236380.0,5000000.0
1647,2019-12-18 16:22:00,2019-12-18 16:24:00,27903.0,27902.0,1,140.0,5236260.0,5000000.0
1648,2019-12-18 16:25:00,2019-12-18 16:26:00,27907.0,27909.0,-1,-60.0,5235890.0,5000000.0
1649,2019-12-18 16:27:00,2019-12-18 16:28:00,27915.0,27905.0,-1,-620.0,5234910.0,5000000.0
1650,2019-12-18 16:28:00,2019-12-19 09:15:00,27905.0,27937.0,1,540.0,5235450.0,5000000.0
1651,2019-12-19 09:16:00,2019-12-19 09:17:00,27950.0,28008.0,1,-60.0,5235980.0,5000000.0
1652,2019-12-19 09:19:00,2019-12-19 09:20:00,27972.0,27951.0,1,-60.0,5237160.0,5000000.0
1653,2019-12-19 09:21:00,2019-12-19 09:27:00,27959.0,27939.0,1,-960.0,5236540.0,5000000.0
1654,2019-12-19 09:29:00,2019-12-19 09:30:00,27934.0,27924.0,1,-60.0,5236620.0,5000000.0
1655,2019-12-19 09:32:00,2019-12-19 09:34:00,27905.0,27879.0,1,-210.0,5233050.0,5000000.0
1656,2019-12-19 09:35:00,2019-12-19 09:40:00,27871.0,27845.0,1,-1410.0,5231180.0,5000000.0
1657,2019-12-19 09:41:00,2019-12-19 09:43:00,27836.0,27865.0,1,940.0,5231610.0,5000000.0
1658,2019-12-19 09:46:00,2019-12-19 09:50:00,27857.0,27849.0,1,1140.0,5232740.0,5000000.0
1659,2019-12-19 09:52:00,2019-12-19 09:53:00,27860.0,27851.0,1,-60.0,5233420.0,5000000.0
1660,2019-12-19 09:55:00,2019-12-19 09:57:00,27851.0,27813.0,1,-1510.0,5232450.0,5000000.0
1661,2019-12-19 09:58:00,2019-12-19 09:59:00,27825.0,27835.0,1,-60.0,5232930.0,5000000.0
1662,2019-12-19 10:02:00,2019-12-19 10:05:00,27798.0,27798.0,1,590.0,5232560.0,5000000.0
1663,2019-12-19 10:06:00,2019-12-19 10:07:00,27804.0,27785.0,1,-60.0,5232740.0,5000000.0
1664,2019-12-19 10:09:00,2019-12-19 10:10:00,27804.0,27815.0,1,-60.0,5232670.0,5000000.0
1665,2019-12-19 10:13:00,2019-12-19 10:15:00,27816.0,27807.0,1,-660.0,5232500.0,5000000.0
1666,2019-12-19 10:16:00,2019-12-19 10:17:00,27897.0,27814.0,1,-60.0,5236880.0,5000000.0
1667,2019-12-19 10:24:00,2019-12-19 10:28:00,27844.0,27825.0,1,-1110.0,5235660.0,5000000.0
1668,2019-12-19 10:29:00,2019-12-19 10:31:00,27811.0,27799.0,1,-760.0,5234140.0,5000000.0
1669,2019-12-19 10:32:00,2019-12-19 10:34:00,27791.0,27791.0,1,-410.0,5233270.0,5000000.0
1670,2019-12-19 10:35:00,2019-12-19 10:36:00,27792.0,27795.0,1,-60.0,5233200.0,5000000.0
1671,2019-12-19 10:38:00,2019-12-19 10:41:00,27776.0,27755.0,1,-1160.0,5231730.0,5000000.0
1672,2019-12-19 10:42:00,2019-12-19 10:43:00,27768.0,27757.0,1,-60.0,5232260.0,5000000.0
1673,2019-12-19 10:44:00,2019-12-19 10:47:00,27764.0,27733.0,1,-1360.0,5231190.0,5000000.0
1674,2019-12-19 10:48:00,2019-12-19 10:52:00,27718.0,27729.0,1,490.0,5230870.0,5000000.0
1675,2019-12-19 10:53:00,2019-12-19 10:55:00,27730.0,27707.0,1,-310.0,5230550.0,5000000.0
1676,2019-12-19 10:56:00,2019-12-19 10:59:00,27714.0,27727.0,1,-210.0,5230630.0,5000000.0
1677,2019-12-19 11:03:00,2019-12-19 11:04:00,27733.0,27736.0,1,-60.0,5230010.0,5000000.0
1678,2019-12-19 11:05:00,2019-12-19 11:06:00,27749.0,27754.0,1,-60.0,5230540.0,5000000.0
1679,2019-12-19 11:08:00,2019-12-19 11:09:00,27756.0,27757.0,1,-60.0,5230420.0,5000000.0
1680,2019-12-19 11:10:00,2019-12-19 11:11:00,27753.0,27750.0,1,-60.0,5230100.0,5000000.0
1681,2019-12-19 11:12:00,2019-12-19 11:19:00,27751.0,27747.0,1,-1060.0,5229030.0,5000000.0
1682,2019-12-19 11:20:00,2019-12-19 11:21:00,27748.0,27749.0,1,-60.0,5228960.0,5000000.0
1683,2019-12-19 11:22:00,2019-12-19 11:24:00,27757.0,27760.0,1,-10.0,5229290.0,5000000.0
1684,2019-12-19 11:25:00,2019-12-19 11:32:00,27752.0,27747.0,1,-360.0,5228470.0,5000000.0
1685,2019-12-19 11:33:00,2019-12-19 11:34:00,27742.0,27740.0,1,-60.0,5228100.0,5000000.0
1686,2019-12-19 11:35:00,2019-12-19 11:38:00,27737.0,27738.0,1,4040.0,5231930.0,5000000.0
1687,2019-12-19 11:39:00,2019-12-19 11:40:00,27736.0,27735.0,-1,-170.0,5231800.0,5000000.0
1688,2019-12-19 11:40:00,2019-12-19 11:45:00,27735.0,27737.0,1,290.0,5232090.0,5000000.0
1689,2019-12-19 11:46:00,2019-12-19 11:48:00,27740.0,27742.0,1,190.0,5232370.0,5000000.0
1690,2019-12-19 11:53:00,2019-12-19 11:55:00,27740.0,27742.0,1,40.0,5232150.0,5000000.0
1691,2019-12-19 11:56:00,2019-12-19 11:58:00,27746.0,27737.0,1,-160.0,5232130.0,5000000.0
1692,2019-12-19 11:59:00,2019-12-19 13:01:00,27738.0,27748.0,1,440.0,5232560.0,5000000.0
1693,2019-12-19 13:02:00,2019-12-19 13:03:00,27746.0,27752.0,1,-60.0,5232340.0,5000000.0
1694,2019-12-19 13:04:00,2019-12-19 13:06:00,27750.0,27759.0,1,240.0,5232420.0,5000000.0
1695,2019-12-19 13:07:00,2019-12-19 13:14:00,27759.0,27736.0,1,-960.0,5231400.0,5000000.0
1696,2019-12-19 13:15:00,2019-12-19 13:16:00,27734.0,27743.0,1,-60.0,5231180.0,5000000.0
